# These data are of tree census and sudden oak death infection from the
# Redwood Plot Network in California; collected by the 
# [Rizzo Lab](http://ucanr.edu/sites/rizzolab/) at UC Davis and compiled by 
# [Richard Cobb](mailto:rccobb@ucdavis.edu).
#
# Notes:
#
#-   3-4 tanoak had no dbh recorded. These are deleted from this set. If you 
#    notice an occasional omitted tree number; this is the cause.	
#-   DBH values were only collected in 2002
#-   Full census occurred in 2002 and 2007; observations of a subset in between
#-   Coordinates are in UTM; Zone 10
# Species Codes
# -------------
#
# ACMA	big leave maple	
# ARME	pacific madrone	
# COCO	california hazelnut	
# LIDE	tanoak	
# PSME	doughlas fir	
# QUAG	coast live oak	
# QUCH	canyon live oak	
# QUKE	california black oak	
# SESE	redwood	
# UMCA	california bay laurel
#
# Health Codes
# ------------
# 0 = Dead; not resprouting
# 1 = Healthy
# 2 = Unhealthy
# 3 = Almost dead
# 4 = Stem dead; but with live resprouts
# 5 = Missing
# 6 = Eliminated
#
Plot;Site;Easting;Northing;Tree;Species;Azimuth;Distance;Year;Health;Infected;DBH;Mortality;Status;Symptoms;Resprouting
2;Jack London State Park;539111;4245173;11;UMCA;205;6.9;2002;2;FALSE;25.5;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;11;UMCA;205;6.9;2003;2;TRUE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;11;UMCA;205;6.9;2007;1;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;12;UMCA;248;5.2;2002;2;TRUE;5.5;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;12;UMCA;248;5.2;2007;2;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;13;PSME;239;6.8;2002;2;FALSE;8.6;0;Alive;No;0
2;Jack London State Park;539111;4245173;13;PSME;239;6.8;2003;2;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;13;PSME;239;6.8;2007;0;FALSE;;1;Dead;No;0
2;Jack London State Park;539111;4245173;14;PSME;225;8.6;2002;2;FALSE;6.2;0;Alive;No;0
2;Jack London State Park;539111;4245173;14;PSME;225;8.6;2007;0;FALSE;;1;Dead/Down;No;0
2;Jack London State Park;539111;4245173;15;PSME;230;9.5;2002;2;FALSE;63;0;Alive;No;0
2;Jack London State Park;539111;4245173;15;PSME;230;9.5;2007;1;FALSE;;0;Alive;No;0
2;Jack London State Park;539111;4245173;16;COCO;257;4.4;2002;2;FALSE;5;0;Alive;No;0
2;Jack London State Park;539111;4245173;16;COCO;257;4.4;2007;1;FALSE;;0;Alive;No;0
2;Jack London State Park;539111;4245173;17;ARME;244;9;2002;3;FALSE;22;0;Alive;No;0
2;Jack London State Park;539111;4245173;17;ARME;244;9;2003;3;TRUE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;17;ARME;244;9;2005;3;FALSE;;0;Alive;No;0
2;Jack London State Park;539111;4245173;17;ARME;244;9;2006;0;FALSE;;1;Dead;No;0
2;Jack London State Park;539111;4245173;17;ARME;244;9;2007;4;FALSE;;1;Dead w/Basal Sprouts;No;1
2;Jack London State Park;539111;4245173;18;PSME;245;9.5;2002;2;FALSE;11.5;0;Alive;No;0
2;Jack London State Park;539111;4245173;18;PSME;245;9.5;2007;0;FALSE;;1;Dead/Down;No;0
2;Jack London State Park;539111;4245173;19;UMCA;281;3.6;2002;2;TRUE;1;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;19;UMCA;281;3.6;2007;1;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;20;PSME;267;7.2;2002;2;FALSE;16.6;0;Alive;No;0
2;Jack London State Park;539111;4245173;20;PSME;267;7.2;2007;1;FALSE;;0;Alive;No;0
2;Jack London State Park;539111;4245173;21;PSME;283;12.3;2002;2;FALSE;48.5;0;Alive;No;0
2;Jack London State Park;539111;4245173;21;PSME;283;12.3;2007;1;FALSE;;0;Alive;No;0
2;Jack London State Park;539111;4245173;22;PSME;290;9.7;2002;3;FALSE;9;0;Alive;No;0
2;Jack London State Park;539111;4245173;22;PSME;290;9.7;2007;3;FALSE;;0;Alive;No;0
2;Jack London State Park;539111;4245173;23;PSME;303;8.5;2002;3;FALSE;5;0;Alive;No;0
2;Jack London State Park;539111;4245173;23;PSME;303;8.5;2006;3;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;23;PSME;303;8.5;2007;2;FALSE;;0;Alive;No;0
2;Jack London State Park;539111;4245173;24;PSME;305;10.5;2002;3;FALSE;8;0;Alive;No;0
2;Jack London State Park;539111;4245173;24;PSME;305;10.5;2003;3;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;24;PSME;305;10.5;2007;3;FALSE;;0;Alive;No;0
2;Jack London State Park;539111;4245173;25;SESE;255;0.8;2002;2;FALSE;87.5;0;Alive;No;0
2;Jack London State Park;539111;4245173;25;SESE;255;0.8;2006;2;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;25;SESE;255;0.8;2007;1;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;26;SESE;322;1.8;2002;1;FALSE;1.5;0;Alive;No;0
2;Jack London State Park;539111;4245173;26;SESE;322;1.8;2005;1;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;26;SESE;322;1.8;2006;1;TRUE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;26;SESE;322;1.8;2007;1;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;27;UMCA;333;5.4;2002;2;TRUE;2.3;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;27;UMCA;333;5.4;2007;1;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;28;UMCA;326;5.7;2002;1;FALSE;42.5;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;28;UMCA;326;5.7;2003;1;TRUE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;28;UMCA;326;5.7;2007;1;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;29;UMCA;324;12.6;2002;2;TRUE;2;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;29;UMCA;324;12.6;2007;1;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;30;LIDE;323;10.7;2002;2;FALSE;2;0;Alive;No;0
2;Jack London State Park;539111;4245173;30;LIDE;323;10.7;2003;2;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;30;LIDE;323;10.7;2004;2;TRUE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;30;LIDE;323;10.7;2007;1;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;31;UMCA;323;8.2;2002;2;FALSE;1.2;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;31;UMCA;323;8.2;2003;2;FALSE;;0;Alive;No;0
2;Jack London State Park;539111;4245173;31;UMCA;323;8.2;2004;2;TRUE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;31;UMCA;323;8.2;2007;1;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;32;UMCA;337;9.7;2002;2;FALSE;1.1;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;32;UMCA;337;9.7;2003;2;FALSE;;0;Alive;No;0
2;Jack London State Park;539111;4245173;32;UMCA;337;9.7;2005;2;TRUE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;32;UMCA;337;9.7;2007;1;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;33;SESE;0;1.4;2002;2;FALSE;119.5;0;Alive;No;0
2;Jack London State Park;539111;4245173;33;SESE;0;1.4;2006;2;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;33;SESE;0;1.4;2007;1;FALSE;;0;Alive;No;0
2;Jack London State Park;539111;4245173;34;SESE;100;1.1;2002;2;FALSE;119.5;0;Alive;No;0
2;Jack London State Park;539111;4245173;34;SESE;100;1.1;2005;2;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;34;SESE;100;1.1;2006;2;TRUE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;34;SESE;100;1.1;2007;1;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;35;LIDE;9;11.9;2002;0;FALSE;56.6;1;Dead;Yes;0
2;Jack London State Park;539111;4245173;35;LIDE;9;11.9;2007;4;FALSE;;1;Dead w/Basal Sprouts;Yes;1
2;Jack London State Park;539111;4245173;36;LIDE;4;11.9;2002;0;FALSE;59.3;1;Dead;Yes;0
2;Jack London State Park;539111;4245173;36;LIDE;4;11.9;2007;4;FALSE;;1;Dead w/Basal Sprouts;Yes;1
2;Jack London State Park;539111;4245173;37;UMCA;46;11.6;2002;2;TRUE;13.7;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;37;UMCA;46;11.6;2007;2;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;38;UMCA;37;12.5;2002;2;FALSE;1.3;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;38;UMCA;37;12.5;2005;2;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;38;UMCA;37;12.5;2006;2;TRUE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;38;UMCA;37;12.5;2007;2;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;39;PSME;85;7.4;2002;2;FALSE;4.5;0;Alive;No;0
2;Jack London State Park;539111;4245173;39;PSME;85;7.4;2006;2;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;39;PSME;85;7.4;2007;3;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;40;UMCA;66;8.9;2002;2;TRUE;1;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;40;UMCA;66;8.9;2007;1;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;41;UMCA;90;9;2002;2;FALSE;1.3;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;41;UMCA;90;9;2003;2;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;41;UMCA;90;9;2004;2;TRUE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;41;UMCA;90;9;2007;2;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;42;PSME;77;11;2002;1;FALSE;42.3;0;Alive;No;0
2;Jack London State Park;539111;4245173;42;PSME;77;11;2007;1;FALSE;;0;Alive;No;0
2;Jack London State Park;539111;4245173;43;UMCA;89;11.3;2002;2;TRUE;1.4;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;43;UMCA;89;11.3;2007;1;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;44;PSME;99;10.1;2002;3;FALSE;4;0;Alive;No;0
2;Jack London State Park;539111;4245173;44;PSME;99;10.1;2005;3;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;44;PSME;99;10.1;2007;0;FALSE;;1;Dead;No;0
2;Jack London State Park;539111;4245173;45;LIDE;100;11.6;2002;3;TRUE;2;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;45;LIDE;100;11.6;2004;3;FALSE;;0;Alive;No;0
2;Jack London State Park;539111;4245173;45;LIDE;100;11.6;2005;5;FALSE;;1;Missing;No;0
2;Jack London State Park;539111;4245173;45;LIDE;100;11.6;2007;5;FALSE;;1;Missing;No;0
2;Jack London State Park;539111;4245173;46;LIDE;100;11.6;2002;3;TRUE;2.1;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;46;LIDE;100;11.6;2005;5;FALSE;;1;Missing;No;0
2;Jack London State Park;539111;4245173;46;LIDE;100;11.6;2007;4;FALSE;;1;Dead w/Basal Sprouts;Yes;1
2;Jack London State Park;539111;4245173;47;UMCA;126;6.6;2002;2;FALSE;2.5;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;47;UMCA;126;6.6;2003;2;TRUE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;47;UMCA;126;6.6;2007;2;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;48;UMCA;122;7.8;2002;2;FALSE;1.5;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;48;UMCA;122;7.8;2003;2;FALSE;;0;Alive;No;0
2;Jack London State Park;539111;4245173;48;UMCA;122;7.8;2004;2;TRUE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;48;UMCA;122;7.8;2007;2;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;49;UMCA;135;9.4;2002;1;TRUE;47.3;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;49;UMCA;135;9.4;2007;1;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;50;UMCA;132;11.1;2002;2;FALSE;42.3;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;50;UMCA;132;11.1;2003;2;FALSE;;0;Alive;No;0
2;Jack London State Park;539111;4245173;50;UMCA;132;11.1;2004;2;TRUE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;50;UMCA;132;11.1;2007;1;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;51;UMCA;127;10.9;2002;2;TRUE;2.7;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;51;UMCA;127;10.9;2007;3;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;52;UMCA;132;11.7;2002;2;FALSE;1;0;Alive;No;0
2;Jack London State Park;539111;4245173;52;UMCA;132;11.7;2003;2;TRUE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;52;UMCA;132;11.7;2007;2;FALSE;;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;53;LIDE;137;12.1;2002;2;TRUE;1.4;0;Alive;Yes;0
2;Jack London State Park;539111;4245173;53;LIDE;137;12.1;2007;3;FALSE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;1;SESE;169;1.9;2002;2;TRUE;2;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;1;SESE;169;1.9;2007;2;FALSE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;2;PSME;185;9.5;2002;2;FALSE;75.7;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;2;PSME;185;9.5;2007;2;FALSE;;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;3;PSME;199;8.3;2002;2;FALSE;82.5;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;3;PSME;199;8.3;2007;1;FALSE;;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;4;LIDE;196;10.2;2002;0;FALSE;10.8;1;Dead;Yes;0
3;Jack London State Park;539014.94;4245218.926;4;LIDE;196;10.2;2003;0;TRUE;;1;Dead;Yes;0
3;Jack London State Park;539014.94;4245218.926;4;LIDE;196;10.2;2007;0;FALSE;;1;Dead;No;0
3;Jack London State Park;539014.94;4245218.926;5;LIDE;198;11.1;2002;0;FALSE;14;1;Dead;No;0
3;Jack London State Park;539014.94;4245218.926;5;LIDE;198;11.1;2007;0;FALSE;;1;Dead;No;0
3;Jack London State Park;539014.94;4245218.926;6;LIDE;197;11.9;2002;0;FALSE;40;1;Dead;Yes;0
3;Jack London State Park;539014.94;4245218.926;6;LIDE;197;11.9;2007;0;FALSE;;1;Dead;No;0
3;Jack London State Park;539014.94;4245218.926;7;UMCA;200;9.7;2002;0;TRUE;1.4;1;Dead;Yes;0
3;Jack London State Park;539014.94;4245218.926;7;UMCA;200;9.7;2007;0;FALSE;;1;Dead;No;0
3;Jack London State Park;539014.94;4245218.926;8;LIDE;213;8.3;2002;2;FALSE;1.2;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;8;LIDE;213;8.3;2004;2;TRUE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;8;LIDE;213;8.3;2007;2;FALSE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;9;LIDE;211;8.1;2002;2;FALSE;6.5;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;9;LIDE;211;8.1;2007;2;FALSE;;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;10;PSME;209;7.3;2002;2;FALSE;29.3;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;10;PSME;209;7.3;2007;2;FALSE;;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;11;LIDE;218;5.5;2002;2;FALSE;5;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;11;LIDE;218;5.5;2003;2;FALSE;;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;11;LIDE;218;5.5;2007;4;FALSE;;1;Dead w/Basal Sprouts;Yes;1
3;Jack London State Park;539014.94;4245218.926;12;LIDE;231;3;2002;2;FALSE;3.5;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;12;LIDE;231;3;2003;2;TRUE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;12;LIDE;231;3;2007;2;FALSE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;13;LIDE;237;3;2002;3;FALSE;1.3;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;13;LIDE;237;3;2004;3;TRUE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;13;LIDE;237;3;2005;4;FALSE;;1;Dead w/Basal Sprouts;No;1
3;Jack London State Park;539014.94;4245218.926;13;LIDE;237;3;2007;2;FALSE;;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;14;LIDE;272;4.4;2002;4;TRUE;7.7;1;Dead w/Basal Sprouts;Yes;1
3;Jack London State Park;539014.94;4245218.926;14;LIDE;272;4.4;2003;4;FALSE;;1;Dead w/Basal Sprouts;No;1
3;Jack London State Park;539014.94;4245218.926;14;LIDE;272;4.4;2007;0;FALSE;;1;Dead;No;0
3;Jack London State Park;539014.94;4245218.926;15;LIDE;267;4.2;2002;0;FALSE;2;1;Dead;No;0
3;Jack London State Park;539014.94;4245218.926;15;LIDE;267;4.2;2007;0;FALSE;;1;Dead;No;0
3;Jack London State Park;539014.94;4245218.926;16;LIDE;260;5.2;2002;0;FALSE;1.5;1;Dead;No;0
3;Jack London State Park;539014.94;4245218.926;16;LIDE;260;5.2;2007;0;FALSE;;1;Dead;No;0
3;Jack London State Park;539014.94;4245218.926;17;UMCA;282;5.8;2002;1;FALSE;15.2;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;17;UMCA;282;5.8;2003;1;TRUE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;17;UMCA;282;5.8;2007;1;FALSE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;18;UMCA;246;7.6;2002;2;FALSE;6.2;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;18;UMCA;246;7.6;2003;2;TRUE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;18;UMCA;246;7.6;2007;1;FALSE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;19;LIDE;240;8.8;2002;2;TRUE;3.2;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;19;LIDE;240;8.8;2007;2;FALSE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;20;LIDE;246;8.8;2002;2;TRUE;1.2;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;20;LIDE;246;8.8;2007;2;FALSE;;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;21;LIDE;225;10.8;2002;2;TRUE;4;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;21;LIDE;225;10.8;2007;1;FALSE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;22;LIDE;225;10.8;2002;0;FALSE;1.7;1;Dead;Yes;0
3;Jack London State Park;539014.94;4245218.926;22;LIDE;225;10.8;2007;4;FALSE;;1;Dead w/Basal Sprouts;No;1
3;Jack London State Park;539014.94;4245218.926;23;LIDE;234;12.4;2002;2;FALSE;2.7;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;23;LIDE;234;12.4;2003;2;TRUE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;23;LIDE;234;12.4;2006;2;FALSE;;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;23;LIDE;234;12.4;2007;4;FALSE;;1;Dead w/Basal Sprouts;Yes;1
3;Jack London State Park;539014.94;4245218.926;24;LIDE;239;12.6;2002;2;FALSE;5.1;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;24;LIDE;239;12.6;2005;2;TRUE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;24;LIDE;239;12.6;2007;2;FALSE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;25;LIDE;261;12.6;2002;0;FALSE;2.8;1;Dead;No;0
3;Jack London State Park;539014.94;4245218.926;25;LIDE;261;12.6;2007;4;FALSE;;1;Dead w/Basal Sprouts;Yes;1
3;Jack London State Park;539014.94;4245218.926;26;UMCA;312;10.3;2002;2;TRUE;6;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;26;UMCA;312;10.3;2007;1;FALSE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;27;LIDE;309;5.9;2002;0;FALSE;5;1;Dead;Yes;0
3;Jack London State Park;539014.94;4245218.926;27;LIDE;309;5.9;2007;0;FALSE;;1;Dead/Down;No;0
3;Jack London State Park;539014.94;4245218.926;28;LIDE;330;4.1;2002;0;FALSE;6.1;1;Dead;Yes;0
3;Jack London State Park;539014.94;4245218.926;28;LIDE;330;4.1;2007;4;FALSE;;1;Dead w/Basal Sprouts;Yes;1
3;Jack London State Park;539014.94;4245218.926;29;SESE;0;1.3;2002;1;FALSE;33.5;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;29;SESE;0;1.3;2003;1;FALSE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;29;SESE;0;1.3;2007;1;FALSE;;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;30;LIDE;358;4.2;2002;4;TRUE;1.2;1;Dead w/Basal Sprouts;Yes;1
3;Jack London State Park;539014.94;4245218.926;30;LIDE;358;4.2;2003;4;FALSE;;1;Dead w/Basal Sprouts;No;1
3;Jack London State Park;539014.94;4245218.926;30;LIDE;358;4.2;2007;4;FALSE;;1;Dead w/Basal Sprouts;Yes;1
3;Jack London State Park;539014.94;4245218.926;31;UMCA;330;9.5;2002;2;TRUE;22;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;31;UMCA;330;9.5;2007;1;FALSE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;32;UMCA;327;10.1;2002;2;TRUE;22.6;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;32;UMCA;327;10.1;2007;1;FALSE;;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;33;UMCA;333;9.5;2002;2;FALSE;17.1;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;33;UMCA;333;9.5;2003;2;TRUE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;33;UMCA;333;9.5;2007;1;FALSE;;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;34;UMCA;337;9.9;2002;2;TRUE;9.3;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;34;UMCA;337;9.9;2007;1;FALSE;;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;35;LIDE;354;7.8;2002;0;FALSE;1.4;1;Dead;No;0
3;Jack London State Park;539014.94;4245218.926;35;LIDE;354;7.8;2007;0;FALSE;;1;Dead;No;0
3;Jack London State Park;539014.94;4245218.926;36;LIDE;2;10.5;2002;3;FALSE;3.5;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;36;LIDE;2;10.5;2003;3;FALSE;;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;36;LIDE;2;10.5;2007;2;FALSE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;37;LIDE;3;10.8;2002;0;FALSE;2.5;1;Dead;No;0
3;Jack London State Park;539014.94;4245218.926;37;LIDE;3;10.8;2003;0;TRUE;;1;Dead;Yes;0
3;Jack London State Park;539014.94;4245218.926;37;LIDE;3;10.8;2007;2;FALSE;;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;38;PSME;6;9;2002;0;FALSE;67.7;1;Dead;No;0
3;Jack London State Park;539014.94;4245218.926;38;PSME;6;9;2007;1;FALSE;;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;39;LIDE;5;12.5;2002;2;FALSE;2.5;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;39;LIDE;5;12.5;2006;4;TRUE;;1;Dead w/Basal Sprouts;Yes;1
3;Jack London State Park;539014.94;4245218.926;39;LIDE;5;12.5;2007;4;FALSE;;1;Dead w/Basal Sprouts;No;1
3;Jack London State Park;539014.94;4245218.926;40;SESE;52;4.6;2002;2;FALSE;12.9;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;40;SESE;52;4.6;2003;2;TRUE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;40;SESE;52;4.6;2007;1;FALSE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;41;SESE;54;6.5;2002;2;TRUE;2.9;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;41;SESE;54;6.5;2007;2;FALSE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;42;SESE;60;7.3;2002;2;FALSE;17.7;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;42;SESE;60;7.3;2003;2;TRUE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;42;SESE;60;7.3;2007;1;FALSE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;43;SESE;63;11.7;2002;2;FALSE;11.9;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;43;SESE;63;11.7;2003;2;FALSE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;43;SESE;63;11.7;2004;2;TRUE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;43;SESE;63;11.7;2007;1;FALSE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;44;SESE;70;12.3;2002;2;FALSE;10.7;0;Alive;No;0
3;Jack London State Park;539014.94;4245218.926;44;SESE;70;12.3;2004;2;FALSE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;44;SESE;70;12.3;2005;2;TRUE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;44;SESE;70;12.3;2007;1;FALSE;;0;Alive;Yes;0
3;Jack London State Park;539014.94;4245218.926;45;LIDE;71;4.8;2002;4;FALSE;2.3;1;Dead w/Basal Sprouts;Yes;1
3;Jack London State Park;539014.94;4245218.926;45;LIDE;71;4.8;2007;4;FALSE;;1;Dead w/Basal Sprouts;Yes;1
3;Jack London State Park;539014.94;4245218.926;46;LIDE;75;4.7;2002;4;FALSE;2;1;Dead w/Basal Sprouts;Yes;1
3;Jack London State Park;539014.94;4245218.926;46;LIDE;75;4.7;2003;4;FALSE;;1;Dead w/Basal Sprouts;No;1
3;Jack London State Park;539014.94;4245218.926;46;LIDE;75;4.7;2005;4;FALSE;;1;Dead w/Basal Sprouts;No;1
3;Jack London State Park;539014.94;4245218.926;46;LIDE;75;4.7;2006;4;TRUE;;1;Dead w/Basal Sprouts;Yes;1
3;Jack London State Park;539014.94;4245218.926;46;LIDE;75;4.7;2007;4;FALSE;;1;Dead w/Basal Sprouts;No;1
3;Jack London State Park;539014.94;4245218.926;47;LIDE;134;1.2;2002;4;FALSE;1.9;1;Dead w/Basal Sprouts;No;1
